Codigo_distrito,Nombre_distrito,Nombre_barrio,Nombre_calle,Dia_semana,Descripcion_tipo_dia,Descripcion_turno,Numero_muertos,Numero_lesionados_leves,Numero_lesionados_graves,Numero_victimas,Numero_vehiculos_implicados,Longitud,Latitud,fecha
1,Ciutat Vella,el Barri Gòtic,Rambla / Catalunya                                ,Dc,Laboral,Nit,0,2,0,2,1,2.170086,41.385495,2018-02-28 22:00:00
1,Ciutat Vella,el Barri Gòtic,Pelai / Rambla                                    ,Dv,Laboral,Tarda,0,1,0,1,2,2.170086,41.385495,2018-08-10 18:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes                                   ,Ds,Laboral,Nit,0,1,0,1,3,2.162627,41.385505,2018-08-11 01:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Aribau                          ,Dc,Laboral,Matí,0,1,0,1,2,2.163105,41.385546999999995,2018-11-21 12:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Aribau                          ,Dj,Laboral,Tarda,0,0,1,1,2,2.163105,41.385546999999995,2018-06-14 15:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Aribau                          ,Dj,Laboral,Tarda,0,1,0,1,2,2.163105,41.385546999999995,2018-07-26 15:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Aribau                          ,Dc,Laboral,Tarda,0,1,0,1,2,2.163105,41.385546999999995,2018-09-26 21:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Aribau                          ,Dl,Laboral,Tarda,0,1,0,1,1,2.163105,41.385546999999995,2018-09-10 17:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Aribau                          ,Dg,Laboral,Matí,0,1,0,1,2,2.163105,41.385546999999995,2018-11-25 12:00:00
1,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Comerç / Fusina                                   ,Dc,Laboral,Tarda,0,0,1,1,1,2.182716,41.386024,2018-04-18 15:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Villarroel                                ,Dg,Laboral,Matí,0,1,0,1,2,2.156205,41.385633,2018-11-18 11:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Villarroel                                        ,Dg,Laboral,Nit,0,1,0,1,2,2.1564810000000003,41.385554,2018-10-14 22:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Villarroel                                ,Dv,Laboral,Tarda,0,1,0,1,2,2.156205,41.385633,2018-08-10 20:00:00
2,Eixample,la Nova Esquerra de l'Eixample,Mallorca                                          ,Dl,Laboral,Matí,0,1,0,1,1,2.151036,41.385292,2018-08-27 08:00:00
1,Ciutat Vella,el Raval,Universitat / Pelai                               ,Dc,Laboral,Matí,0,1,0,1,2,2.164657,41.385904,2018-09-05 12:00:00
4,Les Corts,les Corts,Corts                                             ,Dv,Laboral,Tarda,0,2,0,2,2,2.13275,41.385625,2018-05-04 20:00:00
1,Ciutat Vella,el Raval,Pelai                                             ,Ds,Laboral,Tarda,0,2,0,2,2,2.1675419999999996,41.385567,2018-08-04 21:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Diputació                              ,Dj,Laboral,Matí,0,2,0,2,1,2.160721,41.385621,2018-08-02 13:00:00
1,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Picasso                                           ,Dm,Laboral,Matí,0,1,0,1,2,2.1852720000000003,41.38572,2018-03-13 11:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent / Casanova                        ,Ds,Laboral,Nit,0,0,0,0,2,2.1584630000000002,41.385637,2018-09-29 23:00:00
4,Les Corts,les Corts,Corts                                             ,Dc,Laboral,Matí,0,2,0,2,2,2.132678,41.385199,2018-08-01 08:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Casanova / Consell de Cent                        ,Dj,Laboral,Tarda,0,1,0,1,2,2.1584630000000002,41.385637,2018-10-18 18:00:00
2,Eixample,la Dreta de l'Eixample,Pelai                                             ,Dm,Laboral,Matí,0,2,0,2,3,2.16952,41.385391,2018-02-06 13:00:00
2,Eixample,la Dreta de l'Eixample,Pelai                                             ,Ds,Laboral,Nit,0,1,0,1,1,2.1693439999999997,41.385405,2018-07-07 22:00:00
1,Ciutat Vella,el Barri Gòtic,Antoni Maura / Laietana                           ,Dc,Laboral,Tarda,0,1,0,1,2,2.176959,41.385301,2018-09-26 21:00:00
1,Ciutat Vella,el Barri Gòtic,Laietana / Antoni Maura                           ,Dc,Laboral,Matí,0,1,0,1,2,2.176959,41.385301,2018-01-31 11:00:00
1,Ciutat Vella,el Barri Gòtic,Laietana / Antoni Maura                           ,Dl,Laboral,Tarda,0,1,0,1,2,2.176959,41.385301,2018-06-04 17:00:00
1,Ciutat Vella,el Barri Gòtic,Laietana / Antoni Maura                           ,Ds,Laboral,Matí,0,0,0,0,1,2.176959,41.385301,2018-05-05 12:00:00
1,Ciutat Vella,el Raval,Pelai                                             ,Dj,Laboral,Matí,0,1,0,1,2,2.1670689999999997,41.38561,2018-08-02 06:00:00
1,Ciutat Vella,el Barri Gòtic,Duran i Bas                                       ,Dm,Laboral,Tarda,0,2,0,2,1,2.1747490000000003,41.385544,2018-08-14 14:00:00
1,Ciutat Vella,el Barri Gòtic,Magdalenes / Peixos                               ,Dg,Laboral,Matí,0,0,0,0,1,2.174891,41.385599,2018-03-25 10:00:00
4,Les Corts,Pedralbes,B-20 (Besòs)                                      ,Dj,Laboral,Tarda,0,1,0,1,2,2.104355,41.385145,2018-09-20 17:00:00
2,Eixample,Sant Antoni,Universitat                                       ,Dl,Laboral,Matí,0,1,0,1,2,2.163427,41.385152000000005,2018-03-12 10:00:00
2,Eixample,Sant Antoni,Universitat / Aribau                              ,Dl,Laboral,Matí,0,2,0,2,2,2.163105,41.385546999999995,2018-03-05 09:00:00
2,Eixample,la Nova Esquerra de l'Eixample,Mallorca                                          ,Dj,Laboral,Matí,0,1,0,1,2,2.151232,41.385436999999996,2018-04-12 09:00:00
2,Eixample,la Nova Esquerra de l'Eixample,València / Comte d'Urgell                         ,Dg,Laboral,Tarda,0,1,0,1,2,2.153947,41.385622999999995,2018-02-18 21:00:00
1,Ciutat Vella,el Raval,Pelai                                             ,Dg,Laboral,Matí,0,1,0,1,2,2.166184,41.385690000000004,2018-06-10 11:00:00
1,Ciutat Vella,el Raval,Universitat                                       ,Ds,Laboral,Tarda,0,1,0,1,1,2.1646520000000002,41.385642,2018-08-18 17:00:00
4,Les Corts,la Maternitat i Sant Ramon,Sabino Arana                                      ,Dc,Laboral,Matí,0,1,0,1,2,2.126046,41.385241,2018-11-07 13:00:00
2,Eixample,la Nova Esquerra de l'Eixample,Viladomat / Provença                              ,Dj,Laboral,Matí,0,1,0,1,2,2.149425,41.385628000000004,2018-10-04 09:00:00
1,Ciutat Vella,el Raval,Pelai                                             ,Dc,Laboral,Tarda,0,1,0,1,1,2.166322,41.385677,2018-09-26 18:00:00
4,Les Corts,les Corts,Berlín / Josep Tarradellas                        ,Dm,Laboral,Matí,0,1,0,1,1,2.142618,41.385495,2018-02-13 09:00:00
4,Les Corts,les Corts,Berlín / Marquès de Sentmenat                     ,Dj,Laboral,Tarda,0,1,0,1,2,2.142618,41.385495,2018-05-10 15:00:00
4,Les Corts,les Corts,Berlín / Marquès de Sentmenat                     ,Dl,Laboral,Tarda,0,1,0,1,2,2.142618,41.385495,2018-03-26 15:00:00
4,Les Corts,les Corts,Berlín / Entença                                  ,Dl,Laboral,Matí,0,0,0,0,2,2.142618,41.385495,2018-11-19 07:00:00
2,Eixample,la Nova Esquerra de l'Eixample,Entença / Josep Tarradellas                       ,Dl,Laboral,Tarda,0,1,0,1,1,2.1426279999999998,41.385659000000004,2018-04-30 16:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Diputació / Muntaner                              ,Dl,Laboral,Matí,0,1,0,1,2,2.160721,41.385621,2018-01-15 09:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Diputació                              ,Dc,Laboral,Matí,0,1,0,1,3,2.160721,41.385621,2018-07-25 12:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Diputació / Muntaner                              ,Ds,Laboral,Matí,0,1,0,1,2,2.160721,41.385621,2018-12-01 10:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Diputació                              ,Dc,Laboral,Matí,0,1,0,1,2,2.160721,41.385621,2018-11-28 09:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Diputació                              ,Dc,Laboral,Matí,0,1,0,1,2,2.160721,41.385621,2018-08-08 09:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Diputació                              ,Dc,Laboral,Matí,0,1,0,1,2,2.160721,41.385621,2018-04-18 10:00:00
1,Ciutat Vella,la Barceloneta,Marina                                            ,Dl,Laboral,Matí,0,1,0,1,2,2.199211,41.385849,2018-05-28 09:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Roma                                              ,Dl,Laboral,Tarda,0,1,0,1,3,2.155333,41.386004,2018-02-19 20:00:00
4,Les Corts,la Maternitat i Sant Ramon,Sabino Arana                                      ,Dm,Laboral,Tarda,0,1,0,1,1,2.125203,41.385395,2018-11-13 20:00:00
1,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Antoni Maura / Laietana                           ,Dl,Laboral,Tarda,0,0,1,1,2,2.176959,41.385301,2018-05-28 17:00:00
1,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Laietana / Antoni Maura                           ,Dv,Laboral,Tarda,0,1,0,1,2,2.176959,41.385301,2018-07-06 16:00:00
4,Les Corts,Pedralbes,González Tablas                                   ,Dv,Laboral,Matí,0,1,0,1,2,2.109677,41.385131,2018-01-26 10:00:00
4,Les Corts,la Maternitat i Sant Ramon,John M. Keynes                                    ,Ds,Laboral,Tarda,0,2,0,2,2,2.11603,41.386949,2018-11-24 14:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal                                          ,Dc,Laboral,Tarda,0,1,0,1,1,2.117027,41.38535,2018-02-07 16:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal                                          ,Ds,Laboral,Matí,0,2,0,2,4,2.118417,41.386521,2018-07-28 10:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal / John M. Keynes                         ,Dv,Laboral,Tarda,0,1,0,1,2,2.117048,41.385690999999994,2018-10-12 14:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal                                          ,Dc,Laboral,Tarda,0,1,0,1,2,2.117027,41.38535,2018-11-14 15:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal / John M. Keynes                         ,Dl,Laboral,Tarda,0,1,0,1,2,2.117048,41.385690999999994,2018-05-21 18:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal                                          ,Dv,Laboral,Matí,0,1,0,1,2,2.117027,41.38535,2018-05-18 12:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal / John M. Keynes                         ,Dj,Laboral,Nit,0,1,0,1,2,2.117048,41.385690999999994,2018-11-15 22:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal / John M. Keynes                         ,Dv,Laboral,Matí,0,3,0,3,2,2.117048,41.385690999999994,2018-07-27 08:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal                                          ,Dm,Laboral,Tarda,0,1,0,1,2,2.115232,41.384871000000004,2018-11-06 16:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal                                          ,Dm,Laboral,Tarda,0,1,0,1,2,2.11495,41.385664,2018-10-23 17:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal                                          ,Dg,Laboral,Tarda,0,1,0,1,2,2.117027,41.38535,2018-05-20 19:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal                                          ,Dg,Laboral,Matí,0,1,0,1,2,2.117027,41.38535,2018-02-11 08:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal                                          ,Dl,Laboral,Tarda,0,3,0,3,2,2.111662,41.385013,2018-06-25 19:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal / John M. Keynes                         ,Dg,Laboral,Tarda,0,1,0,1,2,2.117048,41.385690999999994,2018-09-23 15:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal                                          ,Dl,Laboral,Tarda,0,1,0,1,2,2.118417,41.386521,2018-07-09 19:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal / John M. Keynes                         ,Dc,Laboral,Tarda,0,1,0,1,2,2.117048,41.385690999999994,2018-03-21 18:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal                                          ,Dg,Laboral,Nit,0,0,0,0,2,2.117027,41.38535,2018-01-14 03:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal                                          ,Dj,Laboral,Tarda,0,2,0,2,3,2.118417,41.386521,2018-11-15 21:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell                                    ,Ds,Laboral,Matí,0,1,0,1,2,2.154199,41.385636,2018-02-03 13:00:00
4,Les Corts,la Maternitat i Sant Ramon,Sabino Arana                                      ,Dl,Laboral,Tarda,0,1,0,1,2,2.125386,41.385757,2018-10-08 15:00:00
2,Eixample,la Nova Esquerra de l'Eixample,Entença / Josep Tarradellas                       ,Dc,Laboral,Matí,0,1,0,1,2,2.1426279999999998,41.385659000000004,2018-04-04 13:00:00
2,Eixample,la Nova Esquerra de l'Eixample,Entença / Marquès de Sentmenat                    ,Dj,Laboral,Nit,0,1,0,1,2,2.142618,41.385495,2018-11-15 23:00:00
2,Eixample,la Nova Esquerra de l'Eixample,Berlín / Entença                                  ,Dm,Laboral,Tarda,0,1,0,1,2,2.142618,41.385495,2018-03-06 16:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Aragó                                             ,Dv,Laboral,Tarda,0,2,0,2,3,2.156441,41.385682,2018-01-05 15:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Villarroel                                ,Dm,Laboral,Tarda,0,2,0,2,1,2.156205,41.385633,2018-07-17 21:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Villarroel                                ,Dm,Laboral,Tarda,0,1,0,1,2,2.156205,41.385633,2018-05-15 14:00:00
1,Ciutat Vella,el Barri Gòtic,Doctor Joaquim Pou / Copons                       ,Dc,Laboral,Matí,0,1,0,1,2,2.1756159999999998,41.385878999999996,2018-05-23 10:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Villarroel                                ,Dv,Laboral,Matí,0,1,0,1,2,2.156205,41.385633,2018-06-01 13:00:00
2,Eixample,la Nova Esquerra de l'Eixample,València / Comte d'Urgell                         ,Dm,Laboral,Tarda,0,0,1,1,2,2.153947,41.385622999999995,2018-04-03 16:00:00
2,Eixample,la Nova Esquerra de l'Eixample,València / Comte d'Urgell                         ,Dl,Laboral,Matí,0,1,0,1,2,2.153947,41.385622999999995,2018-06-25 09:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell / València                         ,Dj,Laboral,Matí,0,1,0,1,2,2.153947,41.385622999999995,2018-11-08 13:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell / València                         ,Ds,Laboral,Tarda,0,2,0,2,2,2.153947,41.385622999999995,2018-10-20 14:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,València / Comte d'Urgell                         ,Dl,Laboral,Tarda,0,2,0,2,2,2.153947,41.385622999999995,2018-09-03 18:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,València / Comte d'Urgell                         ,Dm,Laboral,Tarda,0,1,0,1,2,2.153947,41.385622999999995,2018-10-30 14:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,València / Comte d'Urgell                         ,Ds,Laboral,Tarda,0,1,0,1,2,2.153947,41.385622999999995,2018-08-11 17:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell / València                         ,Dv,Laboral,Matí,0,1,0,1,2,2.153947,41.385622999999995,2018-06-15 10:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell / València                         ,Dv,Laboral,Matí,0,1,0,1,2,2.153947,41.385622999999995,2018-10-19 11:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell / València                         ,Dl,Laboral,Tarda,0,1,0,1,2,2.153947,41.385622999999995,2018-04-23 21:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Diputació                              ,Dm,Laboral,Matí,0,1,0,1,2,2.160721,41.385621,2018-03-27 11:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Diputació                              ,Dv,Laboral,Matí,0,1,0,1,2,2.160721,41.385621,2018-03-09 09:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Aribau                          ,Dc,Laboral,Tarda,0,2,0,2,2,2.163105,41.385546999999995,2018-01-17 18:00:00
1,Ciutat Vella,el Barri Gòtic,Laietana                                          ,Dm,Laboral,Tarda,0,2,0,2,2,2.176046,41.385853999999995,2018-07-24 18:00:00
1,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Picasso                                           ,Dc,Laboral,Tarda,0,1,0,1,2,2.184993,41.385932000000004,2018-04-11 18:00:00
1,Ciutat Vella,la Barceloneta,Litoral (Besòs)                                   ,Dv,Laboral,Tarda,0,1,0,1,2,2.193895,41386.0,2018-10-19 14:00:00
1,Ciutat Vella,la Barceloneta,Litoral (Besòs)                                   ,Dc,Laboral,Tarda,0,2,0,2,2,2.1910689999999997,41.384322,2018-09-19 14:00:00
1,Ciutat Vella,la Barceloneta,Litoral / Trelawny                                ,Dl,Laboral,Tarda,0,1,0,1,3,2.194258,41.385888,2018-10-15 15:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Casanova / Consell de Cent                        ,Ds,Laboral,Nit,0,1,0,1,2,2.1584630000000002,41.385637,2018-06-30 01:00:00
4,Les Corts,la Maternitat i Sant Ramon,Doctor Salvador Cardenal                          ,Dl,Laboral,Matí,0,0,1,1,1,2.123498,41.385502,2018-06-25 13:00:00
1,Ciutat Vella,la Barceloneta,Litoral                                           ,Dl,Laboral,Tarda,0,1,0,1,2,2.19508,41.386285,2018-11-12 18:00:00
1,Ciutat Vella,la Barceloneta,Litoral / Trelawny                                ,Dm,Laboral,Matí,0,0,0,0,1,2.194258,41.385888,2018-05-01 06:00:00
1,Ciutat Vella,la Barceloneta,Litoral / Trelawny                                ,Dl,Laboral,Tarda,0,1,0,1,2,2.194258,41.385888,2018-06-11 18:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner                                          ,Ds,Laboral,Matí,0,1,0,1,1,2.160342,41.385781,2018-03-03 09:00:00
2,Eixample,la Nova Esquerra de l'Eixample,Josep Tarradellas / París                         ,Dm,Laboral,Tarda,0,1,0,1,2,2.1426279999999998,41.385659000000004,2018-08-21 15:00:00
2,Eixample,la Nova Esquerra de l'Eixample,Josep Tarradellas / París                         ,Dv,Laboral,Tarda,0,1,0,1,2,2.1426279999999998,41.385659000000004,2018-04-06 19:00:00
2,Eixample,la Nova Esquerra de l'Eixample,París / Josep Tarradellas                         ,Dc,Laboral,Tarda,0,2,0,2,2,2.1426279999999998,41.385659000000004,2018-09-19 17:00:00
2,Eixample,la Nova Esquerra de l'Eixample,Berlín / Josep Tarradellas                        ,Dv,Laboral,Matí,0,1,0,1,2,2.142618,41.385495,2018-06-08 13:00:00
4,Les Corts,la Maternitat i Sant Ramon,Sabino Arana / Carles III                         ,Dj,Laboral,Matí,0,1,0,1,2,2.127194,41.385723999999996,2018-07-12 11:00:00
4,Les Corts,la Maternitat i Sant Ramon,Sabino Arana / Carles III                         ,Dj,Laboral,Matí,0,1,0,1,2,2.127194,41.385723999999996,2018-01-11 09:00:00
4,Les Corts,la Maternitat i Sant Ramon,Sabino Arana / Carles III                         ,Dl,Laboral,Matí,0,1,0,1,2,2.127194,41.385723999999996,2018-07-16 08:00:00
4,Les Corts,la Maternitat i Sant Ramon,Carles III / Sabino Arana                         ,Dj,Laboral,Tarda,0,1,0,1,2,2.127194,41.385723999999996,2018-03-22 16:00:00
2,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell / València                         ,Dl,Laboral,Matí,0,1,0,1,2,2.153947,41.385622999999995,2018-05-14 11:00:00
4,Les Corts,la Maternitat i Sant Ramon,Joan XXIII / Doctor Salvador Cardenal             ,Dj,Laboral,Tarda,0,1,0,1,2,2.122489,41.385236,2018-04-12 15:00:00
4,Les Corts,les Corts,Corts                                             ,Dv,Laboral,Tarda,0,1,0,1,1,2.1333279999999997,41.385616999999996,2018-11-02 18:00:00
1,Ciutat Vella,el Barri Gòtic,Catalunya                                         ,Dv,Laboral,Tarda,0,1,0,1,2,2.170717,41.385915000000004,2018-10-05 16:00:00
2,Eixample,la Nova Esquerra de l'Eixample,Calàbria / Rosselló                               ,Dv,Laboral,Matí,0,1,0,1,1,2.147151,41.385635,2018-02-02 07:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Diputació / Muntaner                              ,Dc,Laboral,Matí,0,1,0,1,2,2.160721,41.385621,2018-09-19 13:00:00
1,Ciutat Vella,la Barceloneta,B-10 (Llobregat)                                  ,Dv,Laboral,Matí,0,1,1,2,3,2.193746,41.386113,2018-11-16 08:00:00
2,Eixample,la Nova Esquerra de l'Eixample,Provença / Viladomat                              ,Dm,Laboral,Matí,0,1,0,1,2,2.149425,41.385628000000004,2018-07-03 08:00:00
2,Eixample,la Nova Esquerra de l'Eixample,Provença / Viladomat                              ,Dv,Laboral,Tarda,0,2,0,2,2,2.149425,41.385628000000004,2018-07-20 16:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner                                          ,Dg,Laboral,Tarda,0,1,0,1,2,2.1604400000000004,41.385987,2018-05-13 16:00:00
1,Ciutat Vella,el Barri Gòtic,Laietana                                          ,Dc,Laboral,Matí,0,1,0,1,2,2.175843,41.386008000000004,2018-09-12 08:00:00
2,Eixample,la Dreta de l'Eixample,Pelai                                             ,Dj,Laboral,Tarda,0,1,0,1,1,2.165854,41.385915999999995,2018-10-25 20:00:00
2,Eixample,la Dreta de l'Eixample,Balmes                                            ,Dc,Laboral,Tarda,0,1,0,1,1,2.16687,41.385967,2018-03-14 18:00:00
2,Eixample,la Nova Esquerra de l'Eixample,Mallorca / Comte Borrell                          ,Dj,Laboral,Matí,0,1,0,1,2,2.1516900000000003,41.385639000000005,2018-03-08 09:00:00
2,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell                                    ,Dc,Laboral,Matí,0,1,0,1,2,2.153325,41.385889,2018-02-21 09:00:00
2,Eixample,la Dreta de l'Eixample,Catalunya                                         ,Dv,Laboral,Nit,0,1,0,1,2,2.1694009999999997,41.386016,2018-11-23 03:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Roma / Villarroel                                 ,Dl,Laboral,Tarda,0,1,0,1,2,2.155836,41.385909000000005,2018-06-18 21:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Roma                                              ,Dv,Laboral,Matí,0,1,0,1,2,2.15623,41.386395,2018-07-20 09:00:00
2,Eixample,la Nova Esquerra de l'Eixample,Rosselló                                          ,Dv,Laboral,Matí,0,1,0,1,2,2.147668,41.385891,2018-01-12 10:00:00
4,Les Corts,la Maternitat i Sant Ramon,Sabino Arana                                      ,Dc,Laboral,Tarda,0,1,0,1,1,2.125386,41.385757,2018-07-11 18:00:00
4,Les Corts,Pedralbes,Diagonal                                          ,Dc,Laboral,Tarda,0,1,0,1,2,2.11495,41.385664,2018-10-17 18:00:00
4,Les Corts,Pedralbes,Diagonal                                          ,Dv,Laboral,Tarda,0,1,0,1,2,2.11495,41.385664,2018-01-12 14:00:00
4,Les Corts,la Maternitat i Sant Ramon,Carles III / Sabino Arana                         ,Dj,Laboral,Tarda,0,1,0,1,2,2.127194,41.385723999999996,2018-06-28 14:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,València                                          ,Dl,Laboral,Tarda,0,1,0,1,1,2.154574,41.385979999999996,2018-09-03 19:00:00
1,Ciutat Vella,la Barceloneta,Litoral                                           ,Dj,Laboral,Tarda,0,1,0,1,2,2.19508,41.386285,2018-10-11 15:00:00
1,Ciutat Vella,la Barceloneta,Litoral / Ramon Trias Fargas                      ,Ds,Laboral,Tarda,0,1,0,1,2,2.195364,41.386727,2018-06-16 17:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell                                    ,Dv,Laboral,Matí,0,1,0,1,2,2.153722,41.385994000000004,2018-11-09 10:00:00
2,Eixample,la Dreta de l'Eixample,Universitat                                       ,Dc,Laboral,Tarda,0,2,0,2,2,2.165336,41.386342,2018-07-25 16:00:00
4,Les Corts,les Corts,Nicaragua                                         ,Dv,Laboral,Matí,0,1,0,1,2,2.1379,41.385777000000004,2018-11-02 10:00:00
1,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Laietana / Sant Pere Més Baix                     ,Ds,Laboral,Nit,0,1,0,1,1,2.175584,41.386233000000004,2018-05-26 02:00:00
1,Ciutat Vella,la Barceloneta,Ramon Trias Fargas                                ,Dl,Laboral,Nit,0,1,0,1,2,2.195974,41.386421,2018-04-23 02:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal / Martí i Franquès                       ,Dj,Laboral,Tarda,0,2,0,2,1,2.117866,41.385899,2018-05-03 18:00:00
4,Les Corts,la Maternitat i Sant Ramon,Diagonal / Martí i Franquès                       ,Dm,Laboral,Matí,0,2,0,2,1,2.117866,41.385899,2018-10-02 13:00:00
4,Les Corts,les Corts,Corts                                             ,Dj,Laboral,Tarda,0,1,0,1,1,2.128298,41.385859,2018-09-20 16:00:00
2,Eixample,la Nova Esquerra de l'Eixample,Rocafort                                          ,Dm,Laboral,Tarda,0,1,0,1,1,2.144464,41.385829,2018-04-10 16:00:00
4,Les Corts,la Maternitat i Sant Ramon,Mig (Descendent)                                  ,Dj,Laboral,Tarda,0,1,0,1,2,2.127026,41.386413,2018-12-20 15:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Aribau                                            ,Ds,Laboral,Tarda,0,2,0,2,2,2.162147,41.386125,2018-05-12 20:00:00
2,Eixample,la Dreta de l'Eixample,Balmes                                            ,Ds,Laboral,Tarda,0,1,0,1,2,2.166817,41.386286,2018-01-27 19:00:00
1,Ciutat Vella,la Barceloneta,Litoral                                           ,Dm,Laboral,Tarda,0,1,0,1,2,2.19508,41.386285,2018-06-19 17:00:00
2,Eixample,la Dreta de l'Eixample,Universitat / Pelai                               ,Dc,Laboral,Matí,0,2,0,2,1,2.164657,41.385904,2018-07-18 07:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Aragó                                             ,Dm,Laboral,Matí,0,1,0,1,4,2.157038,41.386133,2018-04-17 06:00:00
2,Eixample,la Dreta de l'Eixample,Universitat                                       ,Dc,Laboral,Matí,0,1,0,1,2,2.166065,41.386293,2018-04-18 08:00:00
1,Ciutat Vella,la Barceloneta,Ramon Trias Fargas                                ,Dm,Laboral,Tarda,0,1,0,1,1,2.195974,41.386421,2018-05-08 16:00:00
2,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent                                   ,Dv,Laboral,Tarda,0,1,0,1,2,2.159271,41.386112,2018-07-27 18:00:00
4,Les Corts,les Corts,Entença / Berlín                                  ,Dv,Laboral,Tarda,0,1,0,1,2,2.142618,41.385495,2018-03-02 20:00:00
2,Eixample,la Nova Esquerra de l'Eixample,Rosselló                                          ,Dv,Laboral,Tarda,0,0,1,1,1,2.147548,41.386078000000005,2018-03-02 14:00:00
